order_number,order_date,sales_amount,quantity,price,category,country,customer_id,shipping_days
SO68522,2013-10-16,2295.0,1.0,2295.0,,,,7.0
SO68522,2013-10-16,2.0,1.0,2.0,,,,7.0
SO68523,2013-10-16,2295.0,1.0,2295.0,,,,7.0
SO68523,2013-10-16,22.0,1.0,22.0,,,,7.0
SO68523,2013-10-16,64.0,1.0,64.0,,,,7.0
SO68524,2013-10-16,540.0,1.0,540.0,,Australia,AW00018201,7.0
SO68524,2013-10-16,10.0,1.0,10.0,,Australia,AW00018201,7.0
SO68524,2013-10-16,24.0,1.0,24.0,,Australia,AW00018201,7.0
SO68524,2013-10-16,5.0,1.0,5.0,,Australia,AW00018201,7.0
SO68525,2013-10-16,2384.0,1.0,2384.0,,United States,AW00027446,7.0
SO68525,2013-10-16,35.0,1.0,35.0,,United States,AW00027446,7.0
SO68526,2013-10-16,2384.0,1.0,2384.0,,,,7.0
SO68527,2013-10-16,2384.0,1.0,2384.0,,United States,AW00027281,7.0
SO68527,2013-10-16,35.0,1.0,35.0,,United States,AW00027281,7.0
SO68527,2013-10-16,50.0,1.0,50.0,,United States,AW00027281,7.0
SO68528,2013-10-16,540.0,1.0,540.0,,United States,AW00020074,7.0
SO68528,2013-10-16,5.0,1.0,5.0,,United States,AW00020074,7.0
SO68528,2013-10-16,9.0,1.0,9.0,,United States,AW00020074,7.0
SO68528,2013-10-16,35.0,1.0,35.0,,United States,AW00020074,7.0
SO68529,2013-10-16,540.0,1.0,540.0,,United States,AW00023813,7.0
SO68529,2013-10-16,24.0,1.0,24.0,,United States,AW00023813,7.0
SO68530,2013-10-16,1120.0,1.0,1120.0,,,AW00021483,7.0
SO68530,2013-10-16,35.0,1.0,35.0,,,AW00021483,7.0
SO68530,2013-10-16,50.0,1.0,50.0,,,AW00021483,7.0
SO68531,2013-10-16,1120.0,1.0,1120.0,,United States,AW00021504,7.0
SO68531,2013-10-16,35.0,1.0,35.0,,United States,AW00021504,7.0
SO68532,2013-10-16,1120.0,1.0,1120.0,,United States,AW00021583,7.0
SO68532,2013-10-16,35.0,1.0,35.0,,United States,AW00021583,7.0
SO68532,2013-10-16,50.0,1.0,50.0,,United States,AW00021583,7.0
SO68532,2013-10-16,9.0,1.0,9.0,,United States,AW00021583,7.0
SO68533,2013-10-16,1120.0,1.0,1120.0,,,AW00021275,7.0
SO68533,2013-10-16,25.0,1.0,25.0,,,AW00021275,7.0
SO68533,2013-10-16,4.0,1.0,4.0,,,AW00021275,7.0
SO68533,2013-10-16,2.0,1.0,2.0,,,AW00021275,7.0
SO68534,2013-10-16,2384.0,1.0,2384.0,,Germany,AW00016448,7.0
SO68534,2013-10-16,35.0,1.0,35.0,,Germany,AW00016448,7.0
SO68534,2013-10-16,9.0,1.0,9.0,,Germany,AW00016448,7.0
SO68535,2013-10-16,2384.0,1.0,2384.0,,Germany,AW00026362,7.0
SO68535,2013-10-16,29.0,1.0,29.0,,Germany,AW00026362,7.0
SO68535,2013-10-16,5.0,1.0,5.0,,Germany,AW00026362,7.0
SO68535,2013-10-16,2.0,1.0,2.0,,Germany,AW00026362,7.0
SO68536,2013-10-16,2384.0,1.0,2384.0,,France,AW00015677,7.0
SO68536,2013-10-16,9.0,1.0,9.0,,France,AW00015677,7.0
SO68536,2013-10-16,5.0,1.0,5.0,,France,AW00015677,7.0
SO68536,2013-10-16,24.0,1.0,24.0,,France,AW00015677,7.0
SO68537,2013-10-16,1701.0,1.0,1701.0,,United Kingdom,AW00022467,7.0
SO68537,2013-10-16,25.0,1.0,25.0,,United Kingdom,AW00022467,7.0
SO68537,2013-10-16,4.0,1.0,4.0,,United Kingdom,AW00022467,7.0
SO68537,2013-10-16,2.0,1.0,2.0,,United Kingdom,AW00022467,7.0
SO68538,2013-10-16,2384.0,1.0,2384.0,,Australia,AW00011147,7.0
SO68538,2013-10-16,35.0,1.0,35.0,,Australia,AW00011147,7.0
SO68538,2013-10-16,24.0,1.0,24.0,,Australia,AW00011147,7.0
SO68539,2013-10-16,2384.0,1.0,2384.0,,,,7.0
SO68540,2013-10-17,9.0,1.0,9.0,,,,7.0
SO68541,2013-10-17,25.0,1.0,25.0,,Australia,AW00011139,7.0
SO68542,2013-10-17,120.0,1.0,120.0,,,,7.0
SO68543,2013-10-17,5.0,1.0,5.0,,Australia,AW00023085,7.0
SO68543,2013-10-17,2.0,1.0,2.0,,Australia,AW00023085,7.0
SO68544,2013-10-17,70.0,1.0,70.0,,Australia,AW00026590,7.0
SO68545,2013-10-17,33.0,1.0,33.0,,Australia,AW00016680,7.0
SO68545,2013-10-17,2.0,1.0,2.0,,Australia,AW00016680,7.0
SO68546,2013-10-17,2295.0,1.0,2295.0,,,,7.0
SO68547,2013-10-17,2320.0,1.0,2320.0,,,,7.0
SO68547,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68548,2013-10-17,2320.0,1.0,2320.0,,Germany,AW00019046,7.0
SO68549,2013-10-17,2295.0,1.0,2295.0,,Germany,AW00017833,7.0
SO68549,2013-10-17,10.0,1.0,10.0,,Germany,AW00017833,7.0
SO68550,2013-10-17,2320.0,1.0,2320.0,,Germany,AW00017114,7.0
SO68550,2013-10-17,35.0,1.0,35.0,,Germany,AW00017114,7.0
SO68550,2013-10-17,5.0,1.0,5.0,,Germany,AW00017114,7.0
SO68550,2013-10-17,35.0,1.0,35.0,,Germany,AW00017114,7.0
SO68550,2013-10-17,9.0,1.0,9.0,,Germany,AW00017114,7.0
SO68551,2013-10-17,2443.0,1.0,2443.0,,France,AW00022691,7.0
SO68551,2013-10-17,8.0,1.0,9.0,,France,AW00022691,7.0
SO68551,2013-10-17,5.0,1.0,5.0,,France,AW00022691,7.0
SO68552,2013-10-17,2443.0,1.0,2443.0,,United Kingdom,AW00025776,7.0
SO68552,2013-10-17,5.0,1.0,5.0,,United Kingdom,AW00025776,7.0
SO68552,2013-10-17,9.0,1.0,9.0,,United Kingdom,AW00025776,7.0
SO68552,2013-10-17,55.0,1.0,55.0,,United Kingdom,AW00025776,7.0
SO68552,2013-10-17,2.0,1.0,2.0,,United Kingdom,AW00025776,7.0
SO68553,2013-10-17,769.0,1.0,769.0,,Germany,AW00021681,7.0
SO68553,2013-10-17,22.0,1.0,22.0,,Germany,AW00021681,7.0
SO68553,2013-10-17,8.0,1.0,8.0,,Germany,AW00021681,7.0
SO68554,2013-10-17,565.0,1.0,565.0,,United Kingdom,AW00018000,7.0
SO68554,2013-10-17,22.0,1.0,22.0,,United Kingdom,AW00018000,7.0
SO68554,2013-10-17,10.0,1.0,10.0,,United Kingdom,AW00018000,7.0
SO68554,2013-10-17,5.0,1.0,5.0,,United Kingdom,AW00018000,7.0
SO68554,2013-10-17,35.0,1.0,35.0,,United Kingdom,AW00018000,7.0
SO68555,2013-10-17,565.0,1.0,565.0,,,,7.0
SO68555,2013-10-17,54.0,1.0,54.0,,,,7.0
SO68555,2013-10-17,24.0,1.0,24.0,,,,7.0
SO68556,2013-10-17,1701.0,1.0,1701.0,,United Kingdom,AW00022456,7.0
SO68556,2013-10-17,25.0,1.0,25.0,,United Kingdom,AW00022456,7.0
SO68556,2013-10-17,2.0,1.0,2.0,,United Kingdom,AW00022456,7.0
SO68557,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68557,2013-10-17,24.0,1.0,24.0,,,,7.0
SO68558,2013-10-17,2.0,1.0,2.0,,,,7.0
SO68559,2013-10-17,25.0,1.0,25.0,,,,7.0
SO68559,2013-10-17,4.0,1.0,4.0,,,,7.0
SO68560,2013-10-17,5.0,1.0,5.0,,United States,AW00027203,7.0
SO68560,2013-10-17,9.0,1.0,9.0,,United States,AW00027203,7.0
SO68560,2013-10-17,5.0,1.0,5.0,,United States,AW00027203,7.0
SO68561,2013-10-17,21.0,1.0,21.0,,United States,AW00027600,7.0
SO68561,2013-10-17,2.0,1.0,2.0,,United States,AW00027600,7.0
SO68562,2013-10-17,25.0,1.0,25.0,,United States,AW00026065,7.0
SO68562,2013-10-17,24.0,1.0,24.0,,United States,AW00026065,7.0
SO68563,2013-10-17,30.0,1.0,30.0,,Canada,AW00011019,7.0
SO68563,2013-10-17,5.0,1.0,5.0,,Canada,AW00011019,7.0
SO68563,2013-10-17,2.0,1.0,2.0,,Canada,AW00011019,7.0
SO68564,2013-10-17,30.0,1.0,30.0,,United States,AW00023825,7.0
SO68564,2013-10-17,2.0,1.0,2.0,,United States,AW00023825,7.0
SO68565,2013-10-17,30.0,1.0,30.0,,United States,AW00022183,7.0
SO68565,2013-10-17,2.0,1.0,2.0,,United States,AW00022183,7.0
SO68566,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68566,2013-10-17,10.0,1.0,10.0,,,,7.0
SO68567,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68567,2013-10-17,10.0,1.0,10.0,,,,7.0
SO68567,2013-10-17,9.0,1.0,9.0,,,,7.0
SO68568,2013-10-17,10.0,1.0,10.0,,,AW00020786,7.0
SO68568,2013-10-17,5.0,1.0,5.0,,,AW00020786,7.0
SO68569,2013-10-17,70.0,1.0,70.0,,Canada,AW00028602,7.0
SO68569,2013-10-17,24.0,1.0,24.0,,Canada,AW00028602,7.0
SO68569,2013-10-17,50.0,1.0,50.0,,Canada,AW00028602,7.0
SO68570,2013-10-17,70.0,1.0,70.0,,United States,AW00020008,7.0
SO68571,2013-10-17,70.0,1.0,70.0,,United States,AW00018587,7.0
SO68572,2013-10-17,70.0,1.0,70.0,,,,7.0
SO68573,2013-10-17,70.0,1.0,70.0,,United States,AW00018690,7.0
SO68573,2013-10-17,50.0,1.0,50.0,,United States,AW00018690,7.0
SO68574,2013-10-17,5.0,1.0,5.0,,United States,AW00016769,7.0
SO68575,2013-10-17,5.0,1.0,5.0,,United States,AW00017349,7.0
SO68575,2013-10-17,24.0,1.0,24.0,,United States,AW00017349,7.0
SO68575,2013-10-17,35.0,1.0,35.0,,United States,AW00017349,7.0
SO68576,2013-10-17,5.0,1.0,5.0,,Canada,AW00028074,7.0
SO68576,2013-10-17,8.0,1.0,8.0,,Canada,AW00028074,7.0
SO68577,2013-10-17,22.0,1.0,22.0,,,,7.0
SO68577,2013-10-17,50.0,1.0,50.0,,,,7.0
SO68577,2013-10-17,24.0,1.0,24.0,,,,7.0
SO68578,2013-10-17,22.0,1.0,22.0,,United Kingdom,AW00016050,7.0
SO68578,2013-10-17,5.0,1.0,5.0,,United Kingdom,AW00016050,7.0
SO68578,2013-10-17,10.0,1.0,10.0,,United Kingdom,AW00016050,7.0
SO68579,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68579,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68580,2013-10-17,25.0,1.0,25.0,,Germany,AW00015628,7.0
SO68580,2013-10-17,4.0,1.0,4.0,,Germany,AW00015628,7.0
SO68580,2013-10-17,35.0,1.0,35.0,,Germany,AW00015628,7.0
SO68581,2013-10-17,4.0,1.0,4.0,,United Kingdom,AW00019379,7.0
SO68581,2013-10-17,25.0,1.0,25.0,,United Kingdom,AW00019379,7.0
SO68581,2013-10-17,50.0,1.0,50.0,,United Kingdom,AW00019379,7.0
SO68581,2013-10-17,24.0,1.0,24.0,,United Kingdom,AW00019379,7.0
SO68582,2013-10-17,5.0,1.0,5.0,,United Kingdom,AW00023625,7.0
SO68582,2013-10-17,30.0,1.0,30.0,,United Kingdom,AW00023625,7.0
SO68582,2013-10-17,35.0,1.0,35.0,,United Kingdom,AW00023625,7.0
SO68582,2013-10-17,9.0,1.0,9.0,,United Kingdom,AW00023625,7.0
SO68583,2013-10-17,4.0,1.0,4.0,,France,AW00019488,7.0
SO68583,2013-10-17,35.0,1.0,35.0,,France,AW00019488,7.0
SO68583,2013-10-17,9.0,1.0,9.0,,France,AW00019488,7.0
SO68584,2013-10-17,5.0,1.0,5.0,,France,AW00019464,7.0
SO68584,2013-10-17,54.0,1.0,54.0,,France,AW00019464,7.0
SO68585,2013-10-17,5.0,1.0,5.0,,France,AW00024142,7.0
SO68585,2013-10-17,2.0,1.0,2.0,,France,AW00024142,7.0
SO68586,2013-10-17,5.0,1.0,5.0,,United Kingdom,AW00017838,7.0
SO68586,2013-10-17,2.0,1.0,2.0,,United Kingdom,AW00017838,7.0
SO68587,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68587,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68587,2013-10-17,2.0,1.0,2.0,,,,7.0
SO68588,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68588,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68588,2013-10-17,2.0,1.0,2.0,,,,7.0
SO68589,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68589,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68589,2013-10-17,22.0,1.0,22.0,,,,7.0
SO68589,2013-10-17,64.0,1.0,64.0,,,,7.0
SO68590,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68590,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68590,2013-10-17,2.0,1.0,2.0,,,,7.0
SO68591,2013-10-17,22.0,1.0,22.0,,,,7.0
SO68591,2013-10-17,10.0,1.0,10.0,,,,7.0
SO68591,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68591,2013-10-17,64.0,1.0,64.0,,,,7.0
SO68592,2013-10-17,9.0,1.0,9.0,,,,7.0
SO68592,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68593,2013-10-17,22.0,1.0,22.0,,,,7.0
SO68593,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68594,2013-10-17,565.0,1.0,565.0,,,,7.0
SO68594,2013-10-17,10.0,1.0,10.0,,,,7.0
SO68594,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68594,2013-10-17,55.0,1.0,55.0,,,,7.0
SO68594,2013-10-17,24.0,1.0,24.0,,,,7.0
SO68595,2013-10-17,2295.0,1.0,2295.0,,United States,AW00016893,7.0
SO68595,2013-10-17,22.0,1.0,22.0,,United States,AW00016893,7.0
SO68595,2013-10-17,9.0,1.0,9.0,,United States,AW00016893,7.0
SO68596,2013-10-17,2320.0,1.0,2320.0,,,,7.0
SO68596,2013-10-17,22.0,1.0,22.0,,,,7.0
SO68596,2013-10-17,10.0,1.0,10.0,,,,7.0
SO68596,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68596,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68597,2013-10-17,2295.0,1.0,2295.0,,United States,AW00016859,7.0
SO68597,2013-10-17,22.0,1.0,22.0,,United States,AW00016859,7.0
SO68597,2013-10-17,64.0,1.0,64.0,,United States,AW00016859,7.0
SO68598,2013-10-17,2320.0,1.0,2320.0,,United States,AW00016114,7.0
SO68599,2013-10-17,2295.0,1.0,2295.0,,United States,AW00016146,7.0
SO68599,2013-10-17,35.0,1.0,35.0,,United States,AW00016146,7.0
SO68600,2013-10-17,742.0,1.0,742.0,,Germany,AW00028706,7.0
SO68600,2013-10-17,29.0,1.0,29.0,,Germany,AW00028706,7.0
SO68600,2013-10-17,2.0,1.0,2.0,,Germany,AW00028706,7.0
SO68601,2013-10-17,742.0,1.0,742.0,,France,AW00027166,7.0
SO68601,2013-10-17,35.0,1.0,35.0,,France,AW00027166,7.0
SO68601,2013-10-17,50.0,1.0,50.0,,France,AW00027166,7.0
SO68602,2013-10-17,742.0,1.0,742.0,,France,AW00027768,7.0
SO68603,2013-10-17,1215.0,1.0,1215.0,,,,7.0
SO68603,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68604,2013-10-17,1215.0,1.0,1215.0,,France,AW00025639,7.0
SO68604,2013-10-17,5.0,1.0,5.0,,France,AW00025639,7.0
SO68604,2013-10-17,9.0,1.0,9.0,,France,AW00025639,7.0
SO68605,2013-10-17,2320.0,1.0,2320.0,,,,7.0
SO68606,2013-10-17,1701.0,1.0,1701.0,,Australia,AW00021976,7.0
SO68606,2013-10-17,54.0,1.0,54.0,,Australia,AW00021976,7.0
SO68607,2013-10-17,565.0,1.0,565.0,,,,7.0
SO68607,2013-10-17,10.0,1.0,10.0,,,,7.0
SO68608,2013-10-17,565.0,1.0,565.0,,Australia,AW00016345,7.0
SO68608,2013-10-17,5.0,1.0,5.0,,Australia,AW00016345,7.0
SO68608,2013-10-17,25.0,1.0,25.0,,Australia,AW00016345,7.0
SO68609,2013-10-17,742.0,1.0,742.0,,United States,AW00011042,7.0
SO68609,2013-10-17,50.0,1.0,50.0,,United States,AW00011042,7.0
SO68610,2013-10-17,2384.0,1.0,2384.0,,United States,AW00024794,7.0
SO68610,2013-10-17,9.0,1.0,9.0,,United States,AW00024794,7.0
SO68610,2013-10-17,5.0,1.0,5.0,,United States,AW00024794,7.0
SO68610,2013-10-17,50.0,1.0,50.0,,United States,AW00024794,7.0
SO68611,2013-10-17,2384.0,1.0,2384.0,,United States,AW00024795,7.0
SO68611,2013-10-17,5.0,1.0,5.0,,United States,AW00024795,7.0
SO68611,2013-10-17,9.0,1.0,9.0,,United States,AW00024795,7.0
SO68611,2013-10-17,55.0,1.0,55.0,,United States,AW00024795,7.0
SO68611,2013-10-17,54.0,1.0,54.0,,United States,AW00024795,7.0
SO68612,2013-10-17,540.0,1.0,540.0,,Canada,AW00021642,7.0
SO68612,2013-10-17,9.0,1.0,9.0,,Canada,AW00021642,7.0
SO68613,2013-10-17,540.0,1.0,540.0,,United States,AW00023721,7.0
SO68613,2013-10-17,5.0,1.0,5.0,,United States,AW00023721,7.0
SO68613,2013-10-17,9.0,1.0,9.0,,United States,AW00023721,7.0
SO68613,2013-10-17,35.0,1.0,35.0,,United States,AW00023721,7.0
SO68614,2013-10-17,1120.0,1.0,1120.0,,,AW00021330,7.0
SO68615,2013-10-17,1120.0,1.0,1120.0,,,AW00021426,7.0
SO68615,2013-10-17,4.0,1.0,4.0,,,AW00021426,7.0
SO68615,2013-10-17,25.0,1.0,25.0,,,AW00021426,7.0
SO68616,2013-10-17,1701.0,1.0,1701.0,,,AW00021271,7.0
SO68616,2013-10-17,25.0,1.0,25.0,,,AW00021271,7.0
SO68616,2013-10-17,2.0,1.0,2.0,,,AW00021271,7.0
SO68617,2013-10-17,1701.0,1.0,1701.0,,United States,AW00018558,7.0
SO68617,2013-10-17,50.0,1.0,50.0,,United States,AW00018558,7.0
SO68618,2013-10-17,540.0,1.0,540.0,,,,7.0
SO68618,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68619,2013-10-17,2384.0,1.0,2384.0,,United Kingdom,AW00016831,7.0
SO68619,2013-10-17,9.0,1.0,9.0,,United Kingdom,AW00016831,7.0
SO68619,2013-10-17,5.0,1.0,5.0,,United Kingdom,AW00016831,7.0
SO68619,2013-10-17,35.0,1.0,35.0,,United Kingdom,AW00016831,7.0
SO68620,2013-10-17,2384.0,1.0,2384.0,,,,7.0
SO68620,2013-10-17,9.0,1.0,9.0,,,,7.0
SO68620,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68621,2013-10-17,2384.0,1.0,2384.0,,,,7.0
SO68621,2013-10-17,5.0,1.0,5.0,,,,7.0
SO68621,2013-10-17,29.0,1.0,29.0,,,,7.0
SO68621,2013-10-17,35.0,1.0,35.0,,,,7.0
SO68622,2013-10-17,1701.0,1.0,1701.0,,France,AW00025479,7.0
SO68622,2013-10-17,9.0,1.0,9.0,,France,AW00025479,7.0
SO68622,2013-10-17,5.0,1.0,5.0,,France,AW00025479,7.0
SO68622,2013-10-17,35.0,1.0,35.0,,France,AW00025479,7.0
SO68622,2013-10-17,50.0,1.0,50.0,,France,AW00025479,7.0
SO68623,2013-10-17,1701.0,1.0,1701.0,,France,AW00018011,7.0
SO68623,2013-10-17,4.0,1.0,4.0,,France,AW00018011,7.0
SO68623,2013-10-17,25.0,1.0,25.0,,France,AW00018011,7.0
SO68623,2013-10-17,2.0,1.0,2.0,,France,AW00018011,7.0
SO68623,2013-10-17,159.0,1.0,159.0,,France,AW00018011,7.0
SO68624,2013-10-18,9.0,1.0,9.0,,,,7.0
SO68624,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68624,2013-10-18,35.0,1.0,35.0,,,,7.0
SO68625,2013-10-18,4.0,1.0,4.0,,,,7.0
SO68625,2013-10-18,25.0,1.0,25.0,,,,7.0
SO68625,2013-10-18,2.0,1.0,2.0,,,,7.0
SO68626,2013-10-18,30.0,1.0,30.0,,Australia,AW00018264,7.0
SO68626,2013-10-18,5.0,1.0,5.0,,Australia,AW00018264,7.0
SO68627,2013-10-18,21.0,1.0,21.0,,Australia,AW00025139,7.0
SO68627,2013-10-18,4.0,1.0,4.0,,Australia,AW00025139,7.0
SO68627,2013-10-18,35.0,1.0,35.0,,Australia,AW00025139,7.0
SO68628,2013-10-18,2320.0,1.0,2320.0,,Germany,AW00017985,7.0
SO68629,2013-10-18,769.0,1.0,769.0,,,,7.0
SO68629,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68629,2013-10-18,30.0,1.0,30.0,,,,7.0
SO68629,2013-10-18,35.0,1.0,35.0,,,,7.0
SO68630,2013-10-18,540.0,1.0,540.0,,,,7.0
SO68630,2013-10-18,22.0,1.0,22.0,,,,7.0
SO68630,2013-10-18,10.0,1.0,10.0,,,,7.0
SO68630,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68630,2013-10-18,35.0,1.0,35.0,,,,7.0
SO68630,2013-10-18,9.0,1.0,9.0,,,,7.0
SO68631,2013-10-18,565.0,1.0,565.0,,Germany,AW00015659,7.0
SO68631,2013-10-18,10.0,1.0,10.0,,Germany,AW00015659,7.0
SO68631,2013-10-18,5.0,1.0,5.0,,Germany,AW00015659,7.0
SO68631,2013-10-18,24.0,1.0,24.0,,Germany,AW00015659,7.0
SO68632,2013-10-18,1701.0,1.0,1701.0,,United Kingdom,AW00022434,7.0
SO68632,2013-10-18,35.0,1.0,35.0,,United Kingdom,AW00022434,7.0
SO68633,2013-10-18,1701.0,1.0,1701.0,,France,AW00025321,7.0
SO68633,2013-10-18,35.0,1.0,35.0,,France,AW00025321,7.0
SO68634,2013-10-18,1701.0,1.0,1701.0,,Germany,AW00017980,7.0
SO68634,2013-10-18,50.0,1.0,50.0,,Germany,AW00017980,7.0
SO68635,2013-10-18,4.0,1.0,4.0,,,,7.0
SO68636,2013-10-18,2.0,1.0,2.0,,,,7.0
SO68637,2013-10-18,21.0,1.0,21.0,,,,7.0
SO68637,2013-10-18,4.0,1.0,4.0,,,,7.0
SO68637,2013-10-18,2.0,1.0,2.0,,,,7.0
SO68638,2013-10-18,21.0,1.0,21.0,,,,7.0
SO68639,2013-10-18,5.0,1.0,5.0,,United States,AW00026376,7.0
SO68639,2013-10-18,25.0,1.0,25.0,,United States,AW00026376,7.0
SO68639,2013-10-18,22.0,1.0,22.0,,United States,AW00026376,7.0
SO68639,2013-10-18,10.0,1.0,10.0,,United States,AW00026376,7.0
SO68639,2013-10-18,5.0,1.0,5.0,,United States,AW00026376,7.0
SO68639,2013-10-18,55.0,1.0,55.0,,United States,AW00026376,7.0
SO68640,2013-10-18,29.0,1.0,29.0,,United States,AW00027579,7.0
SO68640,2013-10-18,5.0,1.0,5.0,,United States,AW00027579,7.0
SO68640,2013-10-18,35.0,1.0,35.0,,United States,AW00027579,7.0
SO68641,2013-10-18,25.0,1.0,25.0,,United States,AW00026523,7.0
SO68641,2013-10-18,24.0,1.0,24.0,,United States,AW00026523,7.0
SO68642,2013-10-18,33.0,1.0,33.0,,United States,AW00025170,7.0
SO68643,2013-10-18,30.0,1.0,30.0,,United States,AW00022750,7.0
SO68644,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68644,2013-10-18,30.0,1.0,30.0,,,,7.0
SO68644,2013-10-18,2.0,1.0,2.0,,,,7.0
SO68645,2013-10-18,10.0,1.0,10.0,,United States,AW00021778,7.0
SO68645,2013-10-18,5.0,1.0,5.0,,United States,AW00021778,7.0
SO68646,2013-10-18,10.0,1.0,10.0,,Canada,AW00011131,7.0
SO68646,2013-10-18,9.0,1.0,9.0,,Canada,AW00011131,7.0
SO68646,2013-10-18,5.0,1.0,5.0,,Canada,AW00011131,7.0
SO68647,2013-10-18,70.0,1.0,70.0,,United States,AW00018938,7.0
SO68648,2013-10-18,5.0,1.0,5.0,,Canada,AW00024975,7.0
SO68648,2013-10-18,55.0,1.0,55.0,,Canada,AW00024975,7.0
SO68648,2013-10-18,8.0,1.0,8.0,,Canada,AW00024975,7.0
SO68649,2013-10-18,22.0,1.0,22.0,,,,7.0
SO68650,2013-10-18,4.0,1.0,4.0,,,,7.0
SO68650,2013-10-18,33.0,1.0,33.0,,,,7.0
SO68650,2013-10-18,2.0,1.0,2.0,,,,7.0
SO68650,2013-10-18,8.0,1.0,8.0,,,,7.0
SO68650,2013-10-18,120.0,1.0,120.0,,,,7.0
SO68651,2013-10-18,30.0,1.0,30.0,,United Kingdom,AW00021137,7.0
SO68651,2013-10-18,5.0,1.0,5.0,,United Kingdom,AW00021137,7.0
SO68651,2013-10-18,2.0,1.0,2.0,,United Kingdom,AW00021137,7.0
SO68652,2013-10-18,4.0,1.0,4.0,,United Kingdom,AW00027168,7.0
SO68652,2013-10-18,64.0,1.0,64.0,,United Kingdom,AW00027168,7.0
SO68653,2013-10-18,29.0,1.0,29.0,,Germany,AW00027310,7.0
SO68653,2013-10-18,5.0,1.0,5.0,,Germany,AW00027310,7.0
SO68653,2013-10-18,35.0,1.0,35.0,,Germany,AW00027310,7.0
SO68654,2013-10-18,35.0,1.0,35.0,,,,7.0
SO68655,2013-10-18,22.0,1.0,22.0,,,,7.0
SO68655,2013-10-18,50.0,1.0,50.0,,,,7.0
SO68656,2013-10-18,50.0,1.0,50.0,,,,7.0
SO68656,2013-10-18,9.0,1.0,9.0,,,,7.0
SO68657,2013-10-18,769.0,1.0,769.0,,,,7.0
SO68657,2013-10-18,70.0,1.0,70.0,,,,7.0
SO68657,2013-10-18,50.0,1.0,50.0,,,,7.0
SO68658,2013-10-18,769.0,1.0,769.0,,,,7.0
SO68658,2013-10-18,10.0,1.0,10.0,,,,7.0
SO68658,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68658,2013-10-18,50.0,1.0,50.0,,,,7.0
SO68659,2013-10-18,2295.0,1.0,2295.0,,Canada,AW00018236,7.0
SO68659,2013-10-18,120.0,1.0,120.0,,Canada,AW00018236,7.0
SO68660,2013-10-18,2295.0,1.0,2295.0,,,,7.0
SO68660,2013-10-18,10.0,1.0,10.0,,,,7.0
SO68660,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68660,2013-10-18,9.0,1.0,9.0,,,,7.0
SO68661,2013-10-18,2295.0,1.0,2295.0,,,,7.0
SO68662,2013-10-18,2295.0,1.0,2295.0,,,,7.0
SO68662,2013-10-18,2.0,1.0,2.0,,,,7.0
SO68663,2013-10-18,1120.0,1.0,1120.0,,Australia,AW00026140,7.0
SO68663,2013-10-18,5.0,1.0,5.0,,Australia,AW00026140,7.0
SO68663,2013-10-18,9.0,1.0,9.0,,Australia,AW00026140,7.0
SO68664,2013-10-18,1120.0,1.0,1120.0,,Australia,AW00017924,7.0
SO68664,2013-10-18,35.0,1.0,35.0,,Australia,AW00017924,7.0
SO68665,2013-10-18,1701.0,1.0,1701.0,,Australia,AW00024283,7.0
SO68665,2013-10-18,25.0,1.0,25.0,,Australia,AW00024283,7.0
SO68665,2013-10-18,4.0,1.0,4.0,,Australia,AW00024283,7.0
SO68665,2013-10-18,35.0,1.0,35.0,,Australia,AW00024283,7.0
SO68666,2013-10-18,540.0,1.0,540.0,,Australia,AW00025560,7.0
SO68666,2013-10-18,9.0,1.0,9.0,,Australia,AW00025560,7.0
SO68666,2013-10-18,5.0,1.0,5.0,,Australia,AW00025560,7.0
SO68666,2013-10-18,35.0,1.0,35.0,,Australia,AW00025560,7.0
